filename,length_cm,diameter_cm,weight_est_g,ratio_ld,ratio,length_norm,diameter_norm,weight_norm,ratio_norm,fuzzy_score,final_grade,label_asli
B_52.jpg,14.824,10.297,358.48,1.4396,1.4396426142138834,0.9948131000305628,0.6333530332064916,0.539413239597389,1.0,60.00000000000001,A,B
B_53.jpg,11.674,11.179,332.757,1.0442,1.044279452451536,0.6572359395729127,0.7248022229074207,0.4984778737281727,0.1157236863071593,37.84148669288977,B,B
B_54.jpg,11.665,9.679,249.263,1.2051,1.205186486082737,0.6562714334001766,0.5692763900827112,0.365606224313861,0.5801620041454225,51.02291226422558,C,B
B_55.jpg,11.647,11.303,339.38,1.0304,1.0304343978562829,0.6543424210547044,0.7376590250875967,0.5090176602286517,0.0757616428744513,37.13492725343143,B,B
B_56.jpg,11.665,10.5,293.318,1.1109,1.1109523808465758,0.6562714334001766,0.6544008625821022,0.4357149808107051,0.308166875460196,47.55641826087941,B,B
B_57.jpg,11.656,10.791,309.577,1.0801,1.0801593919858994,0.6553069272274405,0.6845728741500958,0.4615894166722915,0.2192867089135687,41.79778659204125,B,B
B_58.jpg,12.035,10.615,309.285,1.1338,1.133772962681698,0.6959233538348848,0.66632450976533,0.4611247303280156,0.3740356718727071,55.530653614400585,B,B
B_59.jpg,11.603,10.491,291.275,1.106,1.1059956151838723,0.6496270575435499,0.6534677075851539,0.4324637677923632,0.2938597823869318,46.15409827000778,B,B
B_60.jpg,12.397,12.256,424.712,1.0115,1.011504569108069,0.7347179354493829,0.836469770875562,0.6448142873853581,0.0211230256407418,33.20219092114634,A,B
B_61.jpg,10.668,10.659,276.423,1.0008,1.0008443567876115,0.5494255829315172,0.6708866008615214,0.4088284198978875,0.0,34.29166706481251,B,B
B_62.jpg,13.182,10.359,322.627,1.2726,1.2725166520636628,0.8188443071824798,0.6397814342965795,0.482357076921612,0.7745022285735522,60.00000000000001,B,B
B_63.jpg,4.641,3.697,14.469,1.2554,1.255342168986924,0.0,0.0,0.0,0.7249302002420598,14.999999999999991,C,B
B_64.jpg,3.997,3.494,11.13,1.1439,1.143961075803102,0.0,0.0,0.0,0.4034424045261467,14.999999999999991,C,B
B_65.jpg,3.988,3.944,14.15,1.0112,1.0111561863561978,0.0,0.0,0.0,0.0201174617720185,14.999999999999991,C,B
B_66.jpg,4.235,4.015,15.57,1.0549,1.0547945202852318,0.0,0.0,0.0,0.1460741334344747,14.999999999999991,C,B
B_67.jpg,11.903,9.185,229.048,1.2959,1.2959172562552077,0.6817772633014214,0.518056549139107,0.333436243322289,0.8420451880195009,39.39726718920845,C,B
B_68.jpg,11.347,9.406,228.965,1.2064,1.206357643928731,0.6221922152968329,0.5409706885086142,0.3333041578203201,0.583542406901234,39.33852414897706,C,B
B_69.jpg,11.435,9.891,255.17,1.1561,1.1561015063030935,0.631622942319142,0.5912573744552702,0.3750065744359097,0.4384842606340152,53.71283098345267,B,B
B_70.jpg,11.003,9.829,242.466,1.1194,1.1194424660576414,0.585326646027807,0.5848289733651822,0.3547895356767245,0.3326724598634762,43.83696154219811,C,B
C_01.jpg,11.832,10.888,319.943,1.0867,1.0867009550802076,0.6741683812720585,0.694630211339427,0.4780857818940889,0.238168124417858,41.90864140438293,B,C
